Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Portavo Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0,0,0,0,0.0,0.0,nan,0,0,42,2019-11-24 04:04:56
Porth Reservoir,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,nan,nan,0,0,0,nan,0,0,43,2019-11-24 04:05:06
Powdermill Reservoir,0.0,0,(0),0,(0),0.0,0,0,0.0,0,(0),0.0,0,0,0.0,(0),0,0,0,0,nan,0,0,43,2019-11-24 04:05:06
Priory Water and Kirby Lakes,4.0,2,0,0,2,0.0,0,0,0.0,0,0,3.0,0,0,1.0,0,0,0,0,0,nan,0,0,43,2019-11-24 04:05:06
Pugneys Country Park Lakes,0.0,0,0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,Apr,0,0,43,2019-11-24 04:05:06
Pwll-y-Waun Pond,0.0,0,0,0,0,0.0,nan,nan,nan,0,0,0.0,0,0,0.0,0,0,0,0,0,nan,0,0,43,2019-11-24 04:05:06
Quoisley Meres,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,28.0,0,(0),(0),(0),(0),nan,0,0,43,2019-11-24 04:05:06
Raa Estuary and Achnahaird Bay,0.0,(0),(0),nan,nan,nan,0,(0),0.0,0,0,0.0,0,0,0.0,0,0,0,(0),0,nan,0,0,43,2019-11-24 04:05:06
Ranworth and Cockshoot Broads,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,nan,0,0,43,2019-11-24 04:05:06
Ravensthorpe Reservoir,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0,0,1,Nov,0,0,43,2019-11-24 04:05:06
Redesmere,0.0,0,0,0,0,0.0,0,0,nan,0,0,0.0,0,0,0.0,0,nan,nan,nan,nan,nan,0,0,43,2019-11-24 04:05:06
Redmires Reservoirs,nan,0,0,0,0,3.0,nan,nan,nan,nan,nan,0.0,(0),0,0.0,nan,nan,nan,nan,0,nan,0,0,43,2019-11-24 04:05:06
Richmond Park Ponds,0.0,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0,0,0.0,0,nan,0,0,0,nan,0,0,43,2019-11-24 04:05:06
Ringstead Gravel Pits,nan,nan,nan,0,nan,0.0,nan,nan,nan,nan,0,0.0,0,0,0.0,0,0,0,0,0,nan,0,0,43,2019-11-24 04:05:06
Rishton Reservoir,0.0,0,0,(0),0,0.0,0,nan,nan,nan,nan,0.0,0,0,0.0,(0),0,nan,nan,0,nan,0,0,43,2019-11-24 04:05:06
River Avon - Fordingbridge to Ringwood,0.0,0,0,0,(0),0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0,0,0,nan,0,0,43,2019-11-24 04:05:06
River Avon - Ringwood to Christchurch,0.0,(0),0,(0),4,0.0,0,0,0.0,(0),0,0.0,0,0,0.0,0,0,0,0,0,nan,0,0,43,2019-11-24 04:05:06
River Carron - A905 to Carronshore,0.0,0,0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,nan,0,0,43,2019-11-24 04:05:06
River Carron - M876 to Larbert,0.0,1,0,0,0,1.0,0,0,15.0,0,0,nan,4,(0),0.0,0,0,0,0,0,nan,0,0,43,2019-11-24 04:05:06
River Clyde - Lamington,15.0,4,0,(0),12,14.0,9,5,0.0,2,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,0,0,43,2019-11-24 04:05:06
River Devon - A907 to Cambus Weir,0.0,0,0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,nan,0,0,43,2019-11-24 04:05:06
River Devon - Dollar to Tillicoultry,0.0,0,(0),3,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,nan,0,0,43,2019-11-24 04:05:06
River Devon - Kersiepow Ponds,0.0,0,0,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,nan,0,0,43,2019-11-24 04:05:06
River Devon - Tillicoultry to Alva (A908-B908),3.0,25,39,35,0,7.0,(0),0,0.0,0,(0),0.0,(14),(0),3.0,0,(0),(0),0,0,nan,0,0,43,2019-11-24 04:05:06
River Don - Dyce to Brig O Balgownie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),(0),0,0,nan,0,0,43,2019-11-24 04:05:06
River Dwyryd - Rhaeadr Du to Maentwrog,0.0,nan,0,nan,nan,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,nan,0,nan,nan,0,0,43,2019-11-24 04:05:06
River Earn - Dalreoch South,0.0,0,0,0,nan,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0,nan,nan,nan,0,0,43,2019-11-24 04:05:06
River Forth - Bridge of Frew to East Frew,9.0,35,25,38,nan,nan,nan,(21),26.0,2,0,0.0,nan,0,0.0,0,0,0,(0),0,nan,0,0,43,2019-11-24 04:05:06
River Forth - Bridge of Frew to Ladylands,10.0,5,13,nan,nan,0.0,nan,17,0.0,0,0,0.0,nan,0,nan,0,nan,0,0,0,nan,0,0,43,2019-11-24 04:05:06
River Forth - Gargunnock to East Frew,22.0,42,0,0,0,0.0,nan,25,17.0,0,0,nan,6,31,nan,0,0,0,nan,(0),nan,0,0,43,2019-11-24 04:05:06
River Forth - Ladylands to Cardross Bridge,7.0,3,0,(0),5,2.0,0,0,8.0,nan,nan,nan,0,0,nan,0,0,(0),nan,nan,nan,0,0,43,2019-11-24 04:05:06
River Forth - Meiklewood,nan,4,2,nan,0.0,0.0,0.0,10,4.0,7,nan,(2),nan,nan,nan,0,0.0,0,0,0,nan,0,0,44,2019-11-24 04:05:17
River Isla - West Banchory,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,44,2019-11-24 04:05:17
River Lea - East Hyde,0,0,0,3,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,nan,0,0,44,2019-11-24 04:05:17
River Lune - Halton (Crook of Lune) to Caton,0,0,nan,nan,nan,nan,nan,(0),0.0,nan,0.0,0,0.0,0.0,0.0,1,0.0,0,0,0,nan,0,0,44,2019-11-24 04:05:17
River Lune - Whittington to Kirkby Lonsdale,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,nan,0,0,44,2019-11-24 04:05:17
River Penk - Rickerscote Watermeadows,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,nan,0.0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,nan,0,0,44,2019-11-24 04:05:17
River Ribble - Penwortham to Bull Nose,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,44,2019-11-24 04:05:17
River Tay - Almond Mouth to Perth Bridge,0,1,0,0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,nan,nan,nan,0,0,44,2019-11-24 04:05:17
River Teith - Daldorn to Deanston,nan,nan,0,0,0.0,0.0,2.0,nan,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,nan,0,0,44,2019-11-24 04:05:17
River Teith - Wester Row to Forth confluence,nan,nan,nan,nan,nan,nan,21.0,nan,10.0,2,nan,0,4.0,5.0,9.0,0,0.0,0,0,(0),nan,0,0,44,2019-11-24 04:05:17
River Thames - Lechlade,0,0,0,0,0.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,nan,0,0,44,2019-11-24 04:05:17
River Thames - Putney to Barnes,0,(0),0,0,0.0,0.0,0.0,0,0.0,0,0.0,nan,0.0,0.0,0.0,0,0.0,0,0,0,nan,0,0,44,2019-11-24 04:05:17
River Thames - Reading to Pangbourne,0,0,nan,nan,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,nan,0,0,44,2019-11-24 04:05:17
River Tweed - Lowood Bridge to Newstead,0,0,0,1,0.0,nan,0.0,0,0.0,0,0.0,0,0.0,nan,nan,nan,nan,nan,0,0,nan,0,0,44,2019-11-24 04:05:17
River Tweed - Norham Bridge to Dreeper Island,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0,nan,0,0,44,2019-11-24 04:05:17
River Tywi - Nantgaredig,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,nan,0,0,44,2019-11-24 04:05:17
River Usk - Llanllowell to Newbridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0.0,(0),(0),(0),nan,0,0,44,2019-11-24 04:05:17
River Wharfe - Ozendyke to Cawood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,nan,0,0,44,2019-11-24 04:05:17
River Witham: Bardney Bridge to Five Mile House,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,1,0,nan,0,0,44,2019-11-24 04:05:17
River Wye - Glasbury,nan,0,0,(0),nan,nan,1.0,0,0.0,0,0.0,0,0.0,0.0,1.0,0,0.0,0,0,0,nan,0,0,44,2019-11-24 04:05:17
Rivers Eamont and Eden - Honeypot to Edenhall,4,23,28,nan,4.0,3.0,20.0,0,0.0,1,3.0,0,0.0,0.0,11.0,0,0.0,2,0,0,nan,0,0,44,2019-11-24 04:05:17
Roadford Reservoir,0,nan,nan,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,nan,0,0,44,2019-11-24 04:05:17
Roberthill,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0.0,0,0,nan,nan,0,0,44,2019-11-24 04:05:17
Rothley Lakes,nan,nan,nan,(0),0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,nan,0,0,44,2019-11-24 04:05:17
Roughan Lough Newmills,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.0,0,0,1,Oct,0,0,44,2019-11-24 04:05:17
Roughrigg Reservoir,0,6,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,nan,nan,0.0,0,nan,nan,nan,nan,nan,0,0,44,2019-11-24 04:05:17
Roundhay Park Leeds,(0),0,(0),0,0.0,0.0,0.0,0,nan,0,0.0,0,0.0,0.0,0.0,0,0.0,0,nan,1,Dec,0,0,44,2019-11-24 04:05:17
Roxton Lake,nan,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0,nan,0,0,44,2019-11-24 04:05:17
Rubha Beag - Leac Mhor,0,1,(0),nan,nan,nan,0.0,0,0.0,(0),0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,nan,0,0,44,2019-11-24 04:05:17
Rumworth Lodge Reservoir,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,nan,nan,0,0,nan,0,0,44,2019-11-24 04:05:17
Runcorn Sands and Astmoor Saltmarsh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),nan,nan,nan,nan,nan,0,0,45,2019-11-24 04:05:27
Ruxley GP,0,(0),0,0,0.0,0,0,0,0.0,nan,nan,nan,nan,0,0,(0),nan,nan,nan,nan,nan,0,0,45,2019-11-24 04:05:27
Sandbach Flashes,0,0,0,0,0.0,(0),0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Sandwater Loch,nan,3,3,5,0.0,4,2,3,0.0,0.0,nan,nan,nan,5,0,0,nan,nan,nan,nan,nan,0,0,45,2019-11-24 04:05:27
Sandwell Valley Country Park,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,nan,nan,nan,0,nan,nan,nan,nan,0,0,45,2019-11-24 04:05:27
Scaling Dam Reservoir,3,0,nan,(1),0.0,3,0,7,1.0,0.0,0,0,12,4,0,1,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Scampston Lake,0,0,0,(0),0.0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Scoughall Pond and Claypit Pond,11,(0),0,39,0.0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Seagahan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,45,2019-11-24 04:05:27
Seahouses to Budle Point,0,0,2,(3),0.0,15,(0),(0),0.0,0.0,0,(0),0,(0),(0),(0),0,0.0,(0),(0),nan,0,0,45,2019-11-24 04:05:27
Selset Reservoir,0,0,0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Settrington Lake,1,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Sevenoaks Wildfowl Reserve,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,1,0,0,0,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Severn Estuary (Welsh counties),0,0,0,1,1.0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Shavington Park,0,0,0,nan,nan,nan,nan,nan,nan,0.0,0,0,(0),0,0,0,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Shell Pond (Carrington),(0),nan,0,0,0.0,2,0,0,0.0,0.0,(0),0,0,0,0,0,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Shotover Park Lake,nan,nan,nan,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Skinflats Pools,12,(0),(0),0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,45,2019-11-24 04:05:27
Slapton Ley,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,(0),0,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Smallholm - Lockerbie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,0,nan,nan,0,0,45,2019-11-24 04:05:27
Smiddyshaw Reservoir,0,0,nan,nan,0.0,0,5,0,0.0,0.0,0,0,0,15,29,2,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Snipe Loch,nan,nan,nan,nan,nan,nan,(0),(0),0.0,0.0,(0),0,0,0,0,0,0,0.0,nan,0,nan,0,0,45,2019-11-24 04:05:27
Snypes Dam,1,1,(1),1,0.0,0,0,0,0.0,4.0,0,(0),0,0,0,0,0,nan,nan,nan,nan,0,0,45,2019-11-24 04:05:27
South Huish Marsh,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
South Muskham Pits,0,0,0,nan,nan,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
South Uist West Coast,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,0,(0),0.0,0,nan,nan,0,0,45,2019-11-24 04:05:27
Southampton Water,0,0,0,0,0.0,0,0,0,1.0,0.0,(0),0,0,0,0,0,0,0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Southill Lake,0,0,0,0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,(0),(0),0.0,0,0,nan,0,0,45,2019-11-24 04:05:27
Sparham Pools Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,45,2019-11-24 04:05:27
Spey Dam Laggan,nan,0,2,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,45,2019-11-24 04:05:27
Spittal to Cocklawburn,0.0,0,nan,(0),0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Square Pond and Neath Canal,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
St Andrews Bay,0.0,0,9,0,0,0.0,0.0,10.0,0.0,0.0,(0),0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
St Benet's Levels,56.0,27,(26),6,58,108.0,nan,nan,nan,nan,0,0.0,nan,0,0,0.0,nan,nan,nan,nan,nan,0,0,46,2019-11-24 04:05:38
St Cyrus to Stonehaven,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
St David's Airfield Heath SSSI,nan,nan,0,0,3Supplementary visit under the WeBS Core Count SurveyWeBS,1.0,0.0,0.0,nan,0.0,0,nan,nan,0,0,0.0,0.0,1.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
St Helen's Loch,30.0,10,8,6,0,0.0,0.0,25.0,12.0,3.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Stanford Park Lakes,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,(0),0,0.0,0.0,0.0,1.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Stanford Reservoir,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Stantling Craigs Reservoir,nan,(0),nan,0,0,nan,nan,0.0,nan,2.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Stenhouse Reservoir Burntisland,nan,nan,nan,0,nan,nan,nan,nan,0.0,0.0,0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Stenton Pond,0.0,0,0,0,0,nan,2.0,nan,nan,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Stocks Reservoir,nan,nan,nan,0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Stodmarsh,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Stortons Gravel Pits,0.0,0,0,0,(0),1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Strand Loch,nan,0,0,0,0,0.0,3.0,1.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Stratfield Saye,0.0,0,0,0,(0),0.0,0.0,0.0,0.0,0.0,0,0.0,(0),0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Summerston and Millichen Flood,0.0,0,0,4,0,0.0,0.0,0.0,12.0,0.0,0,nan,6,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,46,2019-11-24 04:05:38
Sunbiggin Tarn,0.0,0,0,(0),0,0.0,0.0,0.0,1.0,6.0,0,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Sutton Coldfield Park Pools,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Sutton Ings Brick Pit,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,27,0.0,nan,nan,nan,nan,nan,0,0,46,2019-11-24 04:05:38
Swale Estuary,2.0,0,4,0,0,1.0,3.0,2.0,4.0,0.0,1,1.0,0,0,2,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Swallow Pond Wallsend,nan,nan,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Swans Pond,0.0,0,0,0,0,0.0,0.0,nan,0.0,0.0,(0),0.0,0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Swillington Ings,0.0,5,4,0,0,2.0,7.0,37.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Swithland Reservoir,0.0,0,0,(0),0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,13,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Tabley Mere,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,(0),(0),0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Tailend Moss,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0,0,46,2019-11-24 04:05:38
Talkin Tarn,0.0,6,0,0,0,0.0,0.0,15.0,0.0,0.0,0,0.0,0,(0),0,0.0,0.0,0.0,1.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Talley Lakes,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0,46,2019-11-24 04:05:38
Talybont Reservoir,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Tamar Complex,0.0,(0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Tamar Lakes,0.0,0,0,0,nan,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Tattershall Pits,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,47,2019-11-24 04:05:48
Tatton and Melchett Meres,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Teifi Estuary,0.0,(0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Oct,0,0,47,2019-11-24 04:05:48
Thames Estuary,0.0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,nan,0,0,47,2019-11-24 04:05:48
Thanet Coast,0.0,0,0,0,0,(0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
The Barmouth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),(0),0,1,0,0,0,nan,0,0,47,2019-11-24 04:05:48
The Hen Reedbeds,nan,nan,(0),(0),nan,(0),(0),(3),(0),(0),(0),(0),(0),(0),(0),(0),(0),(0),(0),(0),nan,0,0,47,2019-11-24 04:05:48
The Strand Colonsay,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Thirlmere,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,nan,0,0,47,2019-11-24 04:05:48
Thornton Reservoir,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Thorpe Malsor Reservoir,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Thrapston Gravel Pits,0.0,0,(1),0,0,0,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Thurso Bay,nan,(0),nan,nan,0,(0),0,0,(0),0,0,(0),0,0,0,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Thwaite Flat and Roanhead Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Tittesworth Reservoir,nan,nan,nan,nan,nan,nan,0,0,0,0,4,0,0,0,0,nan,nan,nan,nan,(0),nan,0,0,47,2019-11-24 04:05:48
Toft Newton Reservoir,0.0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Oct,0,0,47,2019-11-24 04:05:48
Tongue End Nature Reserve (Baston Fen),0.0,0,0,0,nan,0,0,0,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Tottenhill Gravel Pits,0.0,0,2,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,nan,(0),nan,0,nan,0,0,47,2019-11-24 04:05:48
Town Loch Dunfermline,0.0,0,0,0,0,0,0,0,0,nan,0,0,0,0,0,0,nan,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Trabboch Loch,nan,0,1,0,0,0,0,(0),0,2,0,0,0,0,0,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Traeth Coch,0.0,0,0,nan,nan,nan,nan,nan,nan,(0),0,nan,nan,nan,nan,nan,0,(0),0,(0),nan,0,0,47,2019-11-24 04:05:48
Traeth Crugan,0.0,0,0,(0),0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Traeth Melynog,nan,nan,nan,nan,nan,0,20,0,nan,nan,0,0,0,7,0,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Treeton Dyke,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Trefeiddan Pool,0.0,nan,0,(0),(0),0,0,(0),(0),nan,0,nan,0,0,0,0,0,0,0,2,Jan,0,0,47,2019-11-24 04:05:48
Trent Valley Pit,0.0,0,0,0,0,0,0,0,0,0,nan,nan,0,0,0,nan,nan,(0),nan,nan,nan,0,0,47,2019-11-24 04:05:48
Tring Reservoirs,0.0,4,2,4,3,2,4,2,3,0,2,2,2,2,2,2,0,0,0,0,nan,0,0,47,2019-11-24 04:05:48
Trinity Broads,0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,nan,nan,0,0,48,2019-11-24 04:05:59
